Year,Month,District,Rainfall_mm,SoilMoisture,Temperature_C,Humidity_%,NDVI,Evapotranspiration_mm,GroundwaterLevel_m,Drought_Index,Crop_Yield_Loss_%
2013,5,Dhanusha,220.71,0.26,22.3,54.5,0.34,29.6,11.34,0.36,2.68
2013,5,Mahottari,155.68,0.42,28,67.6,0.26,123.95,5.33,0.2,3.47
2013,5,Sarlahi,203.99,0.15,17.7,89.9,0.33,32.65,5.58,0.5,11.44
2013,5,Rautahat,160.84,0.4,27.6,65.5,0.6,40.33,5.57,0.31,3.65
2013,5,Bara,352.46,0.07,26.7,77.2,0.23,79.39,10.18,0.13,1.15
2013,5,Parsa,55.41,0.12,25.8,61.6,0.8,66.29,7.56,0.85,15.34
2013,5,Chitwan,32.28,0.36,20.8,42.7,0.62,81.76,9.95,0.62,24.85
2013,5,Nawalparasi,355.99,0.15,30.4,88.9,0.68,90.21,6.39,0.1,1.69
2013,5,Rupandehi,111.38,0.43,18.6,53,0.43,38,2.03,0.37,7.08
2013,5,Kapilvastu,34.88,0.44,32.5,59.9,0.2,49.07,10.71,0.55,11.12
2013,5,Dang,332.74,0.25,30,58.7,0.56,102.96,4.99,0.11,0.74
2013,5,Banke,20.25,0.29,25.6,49,0.66,46.83,7.68,0.41,14.03
2013,5,Bardiya,245.59,0.39,32.6,54.3,0.77,146.32,12.04,0.27,5.51
2013,5,Kailali,87.7,0.23,37.9,59.3,0.45,45.88,14.28,0.39,6.74
2013,5,Kanchanpur,276.36,0.37,34.4,60.2,0.69,128.71,10.68,0.11,1.66
2013,6,Jhapa,266.91,0.38,23.1,42.6,0.38,64.68,9.17,0.15,1.01
2013,6,Morang,311.59,0.11,18.1,58.4,0.32,95,5.71,0.2,6.53
2013,6,Sunsari,372.66,0.39,34.6,87.7,0.55,132.64,12.12,0.03,1.5
2013,6,Saptari,25.75,0.06,19,65.6,0.76,98.72,7.54,0.91,25.03
2013,6,Siraha,331.84,0.42,31.8,84.3,0.66,61.65,8.07,0.06,1.35
2013,6,Dhanusha,314.37,0.32,16.5,66.8,0.22,36.95,9.56,0.07,1.49
2013,6,Mahottari,377.08,0.33,21.8,72.7,0.3,130.44,7.98,0.02,0.48
2013,6,Sarlahi,226.06,0.09,16.3,71.6,0.43,67,10.76,0.36,2.06
2013,6,Rautahat,387.58,0.39,26.4,90,0.5,107.64,3.48,0.02,1.07
2013,6,Bara,207.52,0.41,37.2,69.9,0.55,33.44,9.45,0.31,7.91
2013,6,Parsa,315.68,0.07,25.7,83.5,0.75,148.87,4.49,0.14,1.29
2013,6,Chitwan,58.5,0.39,21.4,54,0.78,110.41,7.19,0.38,2.73
2013,6,Nawalparasi,94.1,0.32,35.6,89,0.65,128.52,12.16,0.52,8.3
2013,6,Rupandehi,303.12,0.13,33.2,54.6,0.39,149.45,6.9,0.11,1.06
2013,6,Kapilvastu,95.69,0.31,17.5,42.3,0.77,58.26,5.84,0.57,13.58
2013,6,Dang,98.41,0.22,23.5,78.9,0.36,25.3,5.91,0.65,25.76
2013,6,Banke,175.52,0.17,22,89.5,0.53,59.3,10.2,0.25,3.97
2013,6,Bardiya,16.47,0.12,19.1,86.4,0.47,25.38,8.21,0.94,19.49
2013,6,Kailali,4.63,0.2,32.5,40.5,0.29,30.08,10.2,0.79,18.1
2013,6,Kanchanpur,320.71,0.08,27.1,48.8,0.64,51.46,3.35,0.1,0.69
2013,7,Jhapa,341.87,0.33,19.6,59.6,0.63,112.12,14.97,0.1,1.57
2013,7,Morang,345.94,0.23,35.6,81,0.25,42.79,13.05,0.09,0.76
2013,7,Sunsari,122.17,0.29,23.8,69.7,0.21,23.39,2.71,0.39,7.49
2013,7,Saptari,111.69,0.11,36.6,48.2,0.27,107.62,13.62,0.36,6.14
2013,7,Siraha,85.89,0.28,26.7,42.7,0.51,92.11,14.35,0.48,12.2
2013,7,Dhanusha,304.18,0.14,23.6,44.9,0.25,77.93,12.45,0.18,0.42
2013,7,Mahottari,110.24,0.2,17.4,69.2,0.66,122.3,12.87,0.39,5.71
2013,7,Sarlahi,202.9,0.16,30.1,85.3,0.47,146.2,14.59,0.41,12.39
2013,7,Rautahat,144.04,0.2,34.6,81.7,0.64,111.57,5.63,0.45,14.83
2013,7,Bara,231.77,0.23,34.9,69.6,0.44,105.01,8.06,0.38,7.05
2013,7,Parsa,16.22,0.23,27.8,84.2,0.5,130.16,6.04,0.59,10.57
2013,7,Chitwan,161.38,0.33,17,88.4,0.32,118.95,2.16,0.47,11.15
2013,7,Nawalparasi,76.25,0.41,26.9,47.8,0.54,30.94,6.75,0.32,5.9
2013,7,Rupandehi,210.37,0.27,31.3,56.7,0.73,80.86,5.03,0.38,6.92
2013,7,Kapilvastu,338.84,0.11,29.4,62.8,0.21,51.94,9.69,0.09,0.97
2013,7,Dang,197.42,0.31,20.4,40.7,0.37,108.98,9,0.22,4.08
2013,7,Banke,268.13,0.3,16.8,68,0.65,87.87,4.66,0.26,2.61
2013,7,Bardiya,238.18,0.42,32.1,82.3,0.38,35.36,13.09,0.16,0.79
2013,7,Kailali,70.12,0.07,31.4,53.9,0.63,43.03,10.69,0.75,15.64
2013,7,Kanchanpur,104.25,0.18,27,84.2,0.68,84.82,5.87,0.36,5.05
2013,8,Jhapa,22.04,0.37,33,67.9,0.35,45.78,13.37,0.4,11.4
2013,8,Morang,18.4,0.41,23,57.7,0.41,103.63,10.6,0.46,13.99
2013,8,Sunsari,57.31,0.27,29.4,42.7,0.72,82.98,10.39,0.55,10.95
2013,8,Saptari,357.81,0.18,29.5,75.2,0.75,125.37,10.29,0.09,0.76
2013,8,Siraha,368.36,0.37,29,55,0.6,39.14,8.11,0.03,1.83
2013,8,Dhanusha,172.79,0.31,18.4,61,0.21,71.6,6.19,0.28,5.13
2013,8,Mahottari,372.49,0.33,22.5,64.2,0.31,100.4,10.55,0.04,0.51
2013,8,Sarlahi,85.1,0.06,21.1,60.6,0.47,122.43,13.1,0.41,12.93
2013,8,Rautahat,318.45,0.45,31.5,40.6,0.64,138.24,6.4,0.09,0.07
2013,8,Bara,394.79,0.25,33.1,67,0.69,71.68,9.04,0.01,2
2013,8,Parsa,88.09,0.1,27.5,75.3,0.27,64.99,4.42,0.58,14.64
2013,8,Chitwan,348.8,0.28,24.4,53.9,0.8,22.76,5.96,0.09,0.41
2013,8,Nawalparasi,142.48,0.14,21.1,72,0.35,85.75,7.08,0.48,13.73
2013,8,Rupandehi,205.76,0.12,33.6,79.8,0.48,39.92,4.17,0.49,10.87
2013,8,Kapilvastu,281.2,0.25,22,67.8,0.48,102.74,13.43,0.15,1.95
2013,8,Dang,110.69,0.07,19,74.9,0.59,40.86,8.26,0.79,15.56
2013,8,Banke,123.29,0.32,28.4,58,0.46,136.64,11,0.46,11.83
2013,8,Bardiya,321.71,0.35,33.2,72.7,0.58,69.32,6.53,0.08,1.96
2013,8,Kailali,52.36,0.38,23.5,76.9,0.58,84.88,8.75,0.27,2.86
2013,8,Kanchanpur,250.67,0.15,16.7,55.5,0.7,135.04,4.14,0.25,4.53
2013,9,Jhapa,112.94,0.42,19.7,84.4,0.3,43.64,11.49,0.48,11.56
2013,9,Morang,157.35,0.1,28.5,83.5,0.33,28.34,13.52,0.31,5.8
2013,9,Sunsari,390.36,0.24,21.8,52.8,0.66,43.46,5.16,0.02,0.91
2013,9,Saptari,380.65,0.34,18.1,73.5,0.26,129.57,12.43,0.03,1.16
2013,9,Siraha,78.44,0.24,28.9,47.9,0.76,42.03,8.7,0.56,13.56
2013,9,Dhanusha,177.54,0.13,34.2,83.3,0.35,74.22,7.3,0.56,12.03
2013,9,Mahottari,303.12,0.07,16.5,79.6,0.53,75.6,5.58,0.2,2.27
2013,9,Sarlahi,51.45,0.44,15.6,50.8,0.27,60.47,8.62,0.41,9.82
2013,9,Rautahat,294.49,0.19,15.9,80.3,0.73,142.7,10.04,0.22,7.5
2013,9,Bara,48.44,0.16,22.5,59,0.78,86.59,2.1,0.81,24.4
2013,9,Parsa,3.1,0.15,25.5,67.5,0.39,24.26,3.51,0.83,15.05
2013,9,Chitwan,278.24,0.21,31.8,57,0.3,35.87,12.91,0.15,1.01
2013,9,Nawalparasi,172.9,0.43,24.8,73.1,0.2,141.94,2.18,0.33,3.67
2013,9,Rupandehi,129.16,0.24,27.6,44.3,0.45,120.67,14.1,0.48,11.18
2013,9,Kapilvastu,320.1,0.1,16.8,68.5,0.77,83.61,3.98,0.12,0.64
2013,9,Dang,105.29,0.24,29.4,44.8,0.72,20.4,4.78,0.66,16.68
2013,9,Banke,38.84,0.43,36.5,42.9,0.65,103.6,13.02,0.51,13.82
2013,9,Bardiya,47.79,0.18,34.1,72.4,0.48,85.46,4.98,0.75,23.06
2013,9,Kailali,355.14,0.18,29.2,57,0.4,123.05,8.17,0.1,0.27
2013,9,Kanchanpur,168.02,0.09,34.9,73.2,0.77,82.06,4.88,0.45,11.17
2013,10,Jhapa,180.95,0.15,15.9,62,0.73,123.58,12.78,0.52,8.15
2013,10,Morang,301.3,0.28,23.6,78.8,0.71,149.84,13.69,0.21,6.84
2013,10,Sunsari,299,0.31,34.6,86,0.5,43.62,11.98,0.2,7.91
2013,10,Saptari,136.54,0.36,21.3,79,0.77,108.85,9.4,0.44,13.3
2013,10,Siraha,325.29,0.41,35.7,87.3,0.23,35.98,12.74,0.12,1.64
2013,10,Dhanusha,123.07,0.05,22.4,50.6,0.43,118.93,2.62,0.69,26.48
2013,10,Mahottari,357.59,0.11,32.5,54.3,0.42,106.15,2.96,0.05,0.61
2013,10,Sarlahi,169.92,0.39,28,86.7,0.23,124.24,2.71,0.23,5.02
2013,10,Rautahat,84.69,0.25,16.7,41.8,0.54,84.64,7.33,0.51,8.46
2013,10,Bara,351.57,0.37,29.6,86.6,0.54,110.34,3.87,0.06,1.1
2013,10,Parsa,113.87,0.31,29,77.4,0.58,134.26,5.85,0.4,13.23
2013,10,Chitwan,239.36,0.08,24.5,64.4,0.7,61,8.27,0.43,9.56
2013,10,Nawalparasi,247.2,0.4,19,86,0.5,75.15,5.85,0.15,0.81
2013,10,Rupandehi,3.27,0.1,31.9,52.7,0.36,114.01,12.82,0.92,21.74
2013,10,Kapilvastu,76.78,0.11,19.6,40.1,0.36,132.94,12.01,0.78,16.41
2013,10,Dang,349.65,0.08,30.1,63.4,0.29,28.1,11.88,0.12,1.21
2013,10,Banke,239.63,0.22,16.5,58.8,0.64,126.65,2.54,0.29,2.68
2013,10,Bardiya,222.93,0.29,28.3,67.8,0.62,145.69,7.08,0.37,3.16
2013,10,Kailali,279.63,0.29,23.9,50.3,0.57,104.51,9.6,0.23,7.24
2013,10,Kanchanpur,202.39,0.4,35,63,0.65,110.64,3.99,0.35,3.12
2013,11,Jhapa,44.38,0.38,21.7,77.7,0.66,125.9,13.6,0.32,2.8
2013,11,Morang,225.89,0.29,22.4,86.7,0.31,36.98,4.37,0.21,3
2013,11,Sunsari,65.77,0.34,19.2,60.2,0.79,67.66,7.36,0.29,3.57
2013,11,Saptari,326.58,0.14,34.1,78.7,0.59,48.64,2.85,0.15,0.34
2013,11,Siraha,87.59,0.41,18,55.8,0.57,109.98,10.55,0.51,14.26
2013,11,Dhanusha,350.21,0.36,26.7,84.8,0.56,93.63,14.31,0.07,1.45
2013,11,Mahottari,94.2,0.16,37.6,42.5,0.34,143.95,10.45,0.48,11.23
2013,11,Sarlahi,134.29,0.24,34.2,44,0.4,60.38,13.96,0.26,6.55
2013,11,Rautahat,220.61,0.25,16.3,63.9,0.25,69.66,3.74,0.18,0.11
2013,11,Bara,243.56,0.33,27.6,61,0.43,36.87,5.22,0.26,6.14
2013,11,Parsa,369.65,0.13,24.5,49.5,0.64,111.68,14.55,0.07,0.54
2013,11,Chitwan,6.61,0.18,18.4,46.8,0.53,136.84,10.95,0.72,17.39
2013,11,Nawalparasi,46.44,0.41,26.2,83.6,0.75,115.71,14.91,0.4,13.47
2013,11,Rupandehi,165.68,0.35,25.8,45.6,0.34,51.33,7.17,0.41,12.5
2013,11,Kapilvastu,71.11,0.25,36.9,49.8,0.55,73.1,5.16,0.33,4.9
2013,11,Dang,263.36,0.39,24.2,57.5,0.53,111.87,2.76,0.19,0.2
2013,11,Banke,291.9,0.32,16.2,80.7,0.34,108.39,5.53,0.17,0.29
2013,11,Bardiya,11.8,0.13,21.5,62,0.76,123.52,13.49,0.87,23.16
2013,11,Kailali,329.02,0.39,24.2,83.3,0.8,130.66,14.66,0.09,1.17
2013,11,Kanchanpur,310.48,0.43,24.7,79.3,0.67,47.68,11.53,0.13,0.95
2013,12,Jhapa,286.61,0.39,24.5,72.2,0.53,21.39,3.9,0.18,1.97
2013,12,Morang,224.93,0.13,20.6,43.5,0.41,113.13,9.93,0.42,12.02
2013,12,Sunsari,303.98,0.16,30.5,77.1,0.27,149.73,3.04,0.13,0.35
2013,12,Saptari,216.53,0.08,15.6,75.2,0.42,124.29,2.53,0.23,4.98
2013,12,Siraha,262.15,0.16,16.8,74.1,0.75,59.05,3.45,0.21,2.86
2013,12,Dhanusha,86.67,0.24,16.2,59.3,0.8,78.19,14.99,0.42,9.86
2013,12,Mahottari,139.14,0.42,22.6,44.3,0.46,30.15,14.42,0.42,12.52
2013,12,Sarlahi,308.47,0.27,16.4,74.3,0.2,141.62,11.65,0.11,0.84
2013,12,Rautahat,175.42,0.15,30.6,89.3,0.56,114.42,6.76,0.27,6.97
2013,12,Bara,26.8,0.08,36.1,62.6,0.59,62.42,11.91,0.46,9.35
2013,12,Parsa,8.45,0.31,20.6,42.5,0.27,49.29,8.19,0.52,11.02
2013,12,Chitwan,353.26,0.27,21.7,50.1,0.61,124.55,9.98,0.08,0.43
2013,12,Nawalparasi,44.12,0.39,20.4,89.5,0.21,103.58,3.99,0.45,9.05
2013,12,Rupandehi,347.89,0.29,34.2,41.4,0.48,122.5,10.4,0.07,1.39
2013,12,Kapilvastu,379.5,0.39,36.9,49,0.64,73.57,4.69,0.02,1.87
2013,12,Dang,57.97,0.14,27.7,57.1,0.61,60.83,9.13,0.45,8.25
2013,12,Banke,278.6,0.45,30.8,67.1,0.24,82.04,12.02,0.15,1.56
2013,12,Bardiya,380.43,0.07,21.7,46.9,0.33,119.79,8.81,0.03,1.79
2013,12,Kailali,114.24,0.26,37.9,55.5,0.42,40.39,8.46,0.42,8.95
2013,12,Kanchanpur,226.39,0.24,30.9,87.5,0.75,46.07,12.68,0.3,3.18
2014,1,Jhapa,149.44,0.1,33.9,68.9,0.62,47.65,7.79,0.66,23.75
2014,1,Morang,67.94,0.34,30.9,71,0.73,93.75,9.47,0.28,4.79
2014,1,Sunsari,109.51,0.35,30.2,48,0.7,119.92,10.3,0.44,8.21
2014,1,Saptari,367.66,0.2,37.2,79.8,0.44,38.97,13.5,0.04,0.49
2014,1,Siraha,314.52,0.09,35.2,73.3,0.56,81.15,13.87,0.14,1.6
2014,1,Dhanusha,53.21,0.26,29.6,80,0.74,56.39,12.33,0.75,15.39
2014,1,Mahottari,51.22,0.06,28.4,71.1,0.67,92.08,12.57,0.67,24.23
2014,1,Sarlahi,261.32,0.06,17,69.5,0.64,119.17,9.05,0.18,1.51
2014,1,Rautahat,245.75,0.09,30.4,78.2,0.49,98.33,9.32,0.18,0.9
2014,1,Bara,127.43,0.2,24,89.2,0.66,76.04,4.3,0.33,2.65
2014,1,Parsa,197.35,0.09,30.4,48.6,0.64,85.03,10.4,0.4,10.66
2014,1,Chitwan,147.17,0.11,23.9,65.1,0.54,77.53,9.71,0.3,5.06
2014,1,Nawalparasi,127.13,0.11,20.8,76,0.32,111.96,12.66,0.68,24.83
2014,1,Rupandehi,257.49,0.17,31.4,44,0.56,26.1,13.8,0.25,3.11
2014,1,Kapilvastu,201.08,0.26,34.3,74,0.75,142.16,9.41,0.19,1.65
2014,1,Dang,35.41,0.25,35.7,61.5,0.47,29.05,4.61,0.49,14.45
2014,1,Banke,95.01,0.21,22.7,74.6,0.39,31.85,13.48,0.63,26.15
2014,1,Bardiya,249.35,0.29,24.1,44,0.69,140.91,2.07,0.28,7.99
2014,1,Kailali,269.99,0.14,36,74.5,0.6,67.88,7.4,0.16,0.33
2014,1,Kanchanpur,56.39,0.4,15.1,42,0.79,41.79,11.65,0.55,14.75
2014,2,Jhapa,172.57,0.3,16.6,65.2,0.47,59.41,8.48,0.33,2.04
2014,2,Morang,314.09,0.1,16.9,68,0.44,135.38,13.12,0.13,0.49
2014,2,Sunsari,355.51,0.37,21.4,71.1,0.3,59.15,4.95,0.04,1.96
2014,2,Saptari,233.96,0.29,19.4,89.8,0.68,76.37,8.14,0.32,6.56
2014,2,Siraha,112.91,0.21,30.6,85.9,0.73,36.48,11.56,0.4,13.51
2014,2,Dhanusha,169.17,0.16,30.6,69.5,0.35,69.96,13.66,0.55,9.29
2014,2,Mahottari,37.99,0.18,29.4,64,0.49,105.84,11.9,0.45,12.54
2014,2,Sarlahi,394.78,0.42,16.4,55.6,0.36,59.07,4.4,0,0.68
2014,2,Rautahat,169.93,0.07,17.9,56.7,0.26,26.02,8.26,0.35,5.53
2014,2,Bara,374.18,0.09,36.3,81.3,0.25,100.5,5.22,0.06,0.28
2014,2,Parsa,24.59,0.43,16.1,87.6,0.34,80.34,11.83,0.54,14.56
2014,2,Chitwan,171.22,0.35,31.7,62.1,0.54,109.82,2.49,0.38,5.5
2014,2,Nawalparasi,314.34,0.24,35.1,52.2,0.7,132.25,3.69,0.12,1.65
2014,2,Rupandehi,11.84,0.44,20.4,53.1,0.42,55.74,2.52,0.58,11.32
2014,2,Kapilvastu,39.28,0.21,37.2,80.6,0.62,111.9,7.89,0.45,12.32
2014,2,Dang,363.31,0.43,17.3,57.3,0.73,49.26,7.16,0.03,0.37
2014,2,Banke,270.05,0.29,17.5,60.7,0.67,77.15,2.03,0.22,4.12
2014,2,Bardiya,206.53,0.08,18.5,69,0.8,133.26,3.73,0.25,7.54
2014,2,Kailali,151.7,0.27,25.8,64.4,0.23,61,3.63,0.38,2.47
2014,2,Kanchanpur,362.93,0.45,36.7,53.6,0.79,21.98,11.48,0.04,1.64
2014,3,Jhapa,346.25,0.38,24.7,89.1,0.48,54.46,5.75,0.08,0.05
2014,3,Morang,355.54,0.13,21.3,67.6,0.27,148.55,13.79,0.11,0.27
2014,3,Sunsari,277.16,0.35,19.7,59.9,0.76,88.48,3.2,0.23,6.96
2014,3,Saptari,240.66,0.19,31.1,65.6,0.73,120.35,10.35,0.24,5.24
2014,3,Siraha,101.79,0.23,21.7,81.1,0.76,137.95,4.03,0.33,2.22
2014,3,Dhanusha,281.17,0.44,25.7,42.3,0.63,87.32,2.9,0.1,1.15
2014,3,Mahottari,48.84,0.17,21,55.5,0.64,113.07,14.63,0.42,14.69
2014,3,Sarlahi,375.38,0.3,26.4,77.6,0.6,111.36,4.24,0.04,1.84
2014,3,Rautahat,290.07,0.45,36,88.4,0.61,112.61,14.3,0.09,1.61
2014,3,Bara,330.79,0.36,17.6,60.3,0.7,52.92,9.33,0.1,0.81
2014,3,Parsa,138.24,0.17,34.7,89.2,0.66,88.05,10.64,0.56,10
2014,3,Chitwan,159.01,0.27,27.3,55.2,0.76,65.7,14.82,0.41,11.75
2014,3,Nawalparasi,43.56,0.13,24.8,68.1,0.59,87.19,6.89,0.61,22.18
2014,3,Rupandehi,335.52,0.39,31.7,54.5,0.77,96.73,2.1,0.08,1.76
2014,3,Kapilvastu,131.29,0.27,35.8,73,0.7,50.18,8.75,0.58,12.72
2014,3,Dang,395,0.06,25.7,40,0.79,147.04,6.3,0.01,0.93
2014,3,Banke,234.69,0.4,22.5,76.1,0.76,63.25,9.93,0.3,7.45
2014,3,Bardiya,138.17,0.19,25.8,73.9,0.7,33.11,10.21,0.45,9.88
2014,3,Kailali,223.15,0.42,28.8,46.8,0.58,97.97,11.39,0.21,2.14
2014,3,Kanchanpur,357.71,0.07,29.7,46.9,0.57,47.06,2.53,0.1,0.88
2014,4,Jhapa,108.67,0.4,34.7,51.8,0.24,57.6,13.56,0.42,14.83
2014,4,Morang,398.39,0.15,32,73.8,0.45,37.71,5.32,0,0.22
2014,4,Sunsari,134.82,0.29,19.7,49.9,0.47,86.59,7.37,0.25,3.75
2014,4,Saptari,184.62,0.33,37.2,43.9,0.67,40.99,5.55,0.39,2.78
2014,4,Siraha,54.26,0.15,19.6,46.3,0.33,50,5.91,0.59,8.31
2014,4,Dhanusha,111.13,0.33,20.4,82.1,0.3,28.8,8.5,0.38,6.42
2014,4,Mahottari,23.61,0.27,30,42.9,0.56,134.09,13.26,0.71,29
2014,4,Sarlahi,144.38,0.32,36.9,78.2,0.68,42.96,5.63,0.45,14.6
2014,4,Rautahat,188.59,0.27,29,63.4,0.26,131.28,13.22,0.25,5.65
2014,4,Bara,250.74,0.31,19.4,57.3,0.27,22.69,13.87,0.26,2.77
2014,4,Parsa,34.33,0.24,16.7,69,0.25,83.56,8.61,0.44,10.28
2014,4,Chitwan,262.52,0.32,25,59.7,0.59,59.62,7.74,0.15,1.08
2014,4,Nawalparasi,131.64,0.15,16.8,88.8,0.5,89.85,6.37,0.49,9.89
2014,4,Rupandehi,222.78,0.41,28.1,63.6,0.31,146.7,13.51,0.3,2.23
2014,4,Kapilvastu,97.22,0.14,33.5,49.1,0.24,102.95,10.32,0.4,9.57
2014,4,Dang,281.96,0.33,23.1,70.9,0.49,128.26,8.8,0.23,4.46
2014,4,Banke,165.11,0.11,38,71,0.52,63.74,11.28,0.36,3.12
2014,4,Bardiya,93.16,0.4,16.6,81.3,0.56,82.13,6.14,0.46,8.07
2014,4,Kailali,262.51,0.35,24.5,86.7,0.77,64.81,8.9,0.12,0.33
2014,4,Kanchanpur,33.28,0.09,37.9,65.3,0.78,120.32,8.29,0.85,22.38
2014,5,Jhapa,102.89,0.22,24.9,73.3,0.22,78.91,8.24,0.67,17.23
2014,5,Morang,206.58,0.39,23.5,59.7,0.45,94.29,4.64,0.15,1.81
2014,5,Sunsari,274.47,0.21,35.9,78.2,0.57,39.99,8.34,0.12,0.42
2014,5,Saptari,257.34,0.4,32.2,51.9,0.24,34.63,10.45,0.14,0.12
2014,5,Siraha,235.13,0.37,28.3,76.2,0.45,104.02,3.87,0.13,1.04
2014,5,Dhanusha,278.81,0.26,21.4,85.9,0.68,86.37,2.77,0.15,0.58
2014,5,Mahottari,307.09,0.28,25,72.7,0.78,120.75,8.95,0.17,0.81
2014,5,Sarlahi,112.3,0.13,21.3,78.9,0.38,116.17,3.82,0.42,8.78
2014,5,Rautahat,209.36,0.2,21.9,77,0.51,61.28,7.58,0.19,1.03
2014,5,Bara,250.4,0.35,31.4,63.8,0.69,46.22,14.94,0.22,6.67
2014,5,Parsa,287.29,0.32,28,46.4,0.8,48.25,7.48,0.23,2.73
2014,5,Chitwan,72.73,0.34,15.1,56.6,0.73,102.31,7.73,0.32,6.79
2014,5,Nawalparasi,50.51,0.42,31.4,49.2,0.4,29.22,6.23,0.26,7.73
2014,5,Rupandehi,314.51,0.34,26.5,75.5,0.73,43.49,7.88,0.15,0.77
2014,5,Kapilvastu,27.12,0.2,28.1,58.4,0.42,82.43,9.91,0.77,24.42
2014,5,Dang,42.41,0.11,27.1,57.5,0.3,135.68,12.84,0.85,17.08
2014,5,Banke,332.39,0.26,18.7,55.7,0.57,108.33,3.09,0.11,1.87
2014,5,Bardiya,2.15,0.18,22.7,55.8,0.58,45.88,2.39,0.83,23.73
2014,5,Kailali,330.25,0.21,24.5,44.6,0.48,117.73,8.24,0.12,1.55
2014,5,Kanchanpur,82.56,0.13,26.7,57.7,0.22,56.87,9.89,0.7,26.1
2014,6,Jhapa,283.08,0.21,37.5,50.2,0.78,123.98,14.41,0.22,4.33
2014,6,Morang,300.37,0.18,31.7,50.5,0.42,57.62,14.46,0.18,1.47
2014,6,Sunsari,303.43,0.32,22,88.4,0.48,38.58,13.98,0.12,1.98
2014,6,Saptari,292.99,0.39,16.9,49.2,0.43,63.01,9.34,0.19,1.89
2014,6,Siraha,225.35,0.31,18,56.6,0.28,24.61,11.89,0.33,5.29
2014,6,Dhanusha,90.17,0.36,18.3,67.7,0.46,116.82,9.46,0.41,9.81
2014,6,Mahottari,62.99,0.12,28.4,60.8,0.21,132.99,6.56,0.5,8.35
2014,6,Sarlahi,103.37,0.4,29.8,63.3,0.47,96.09,6.94,0.51,13.71
2014,6,Rautahat,143.05,0.21,22.2,52.6,0.25,24.86,4.26,0.6,22.73
2014,6,Bara,356.19,0.29,37,68.9,0.4,72.23,11.36,0.08,0.5
2014,6,Parsa,211.15,0.28,28.4,87.4,0.66,106.85,14.45,0.2,2.58
2014,6,Chitwan,168.77,0.06,15.3,42.6,0.27,29.74,6.85,0.59,14.67
2014,6,Nawalparasi,249.97,0.13,26.8,59.3,0.26,127.6,12.14,0.18,0.19
2014,6,Rupandehi,364.24,0.12,33.7,48.6,0.53,62.85,3.1,0.09,0.64
2014,6,Kapilvastu,345.15,0.29,20.5,85.4,0.5,34.02,3.28,0.09,1.11
2014,6,Dang,183.14,0.19,36.8,68.3,0.44,63.71,5.55,0.33,3.55
2014,6,Banke,223.36,0.06,30,53.8,0.67,100.08,13.31,0.35,6.56
2014,6,Bardiya,76.79,0.33,19.3,41.4,0.25,32.56,11.99,0.64,19.64
2014,6,Kailali,115.78,0.1,32.4,77.5,0.5,46.71,11.76,0.76,17.84
2014,6,Kanchanpur,209.21,0.16,28.5,54.2,0.76,26.71,5.47,0.27,7.09
2014,7,Jhapa,252.72,0.31,19.7,86.7,0.33,140.67,11.83,0.13,0.73
2014,7,Morang,331.87,0.21,17.8,61.3,0.58,65.76,7.53,0.1,0.48
2014,7,Sunsari,374.61,0.08,19.4,67.9,0.56,134.89,13.93,0.05,0.06
2014,7,Saptari,13.82,0.2,36.1,41.3,0.5,114.46,5.5,0.56,14.6
2014,7,Siraha,231.34,0.38,37.8,81.2,0.71,92.02,9.91,0.24,3.5
2014,7,Dhanusha,7.92,0.43,27.2,48.3,0.77,119.39,3.98,0.51,12.93
2014,7,Mahottari,141.46,0.16,25.1,88.8,0.56,76.76,2.73,0.6,21.48
2014,7,Sarlahi,170.05,0.39,16.7,73.1,0.69,42.54,10.83,0.21,2.32
2014,7,Rautahat,363.92,0.18,17.5,64.3,0.72,63.11,5.02,0.04,0.28
2014,7,Bara,58.45,0.17,23.9,78.7,0.37,78.53,7,0.79,25.82
2014,7,Parsa,367.36,0.09,33.9,56.8,0.76,109.26,14.95,0.08,1.41
2014,7,Chitwan,332.12,0.32,22.4,48.7,0.62,86.25,4.46,0.1,0.18
2014,7,Nawalparasi,285.36,0.33,27.2,83.6,0.5,43.4,7.58,0.16,1.84
2014,7,Rupandehi,341.89,0.31,37.9,46.6,0.74,38.88,7.19,0.1,1.03
2014,7,Kapilvastu,186.44,0.36,18.6,42.3,0.73,93.98,11.74,0.31,6.6
2014,7,Dang,37.54,0.3,34.3,49.8,0.72,109.49,4.61,0.75,17.24
2014,7,Banke,352.55,0.1,30.8,87.3,0.52,74.78,7.72,0.12,0.28
2014,7,Bardiya,344.58,0.4,24.4,65.8,0.26,149.72,3.89,0.07,1
2014,7,Kailali,105.85,0.25,22,43.5,0.74,145.88,7.33,0.3,3.57
2014,7,Kanchanpur,265.33,0.2,37.7,77.9,0.25,35.49,11.09,0.2,2.82
2014,8,Jhapa,188.44,0.16,22.1,43.3,0.4,49.29,13.06,0.29,7.48
2014,8,Morang,162.91,0.35,15.1,84.7,0.73,111.82,2.95,0.36,3.16
2014,8,Sunsari,194.92,0.31,35.3,52.9,0.73,73.14,5.09,0.25,7.71
2014,8,Saptari,306.38,0.42,16.7,53.8,0.21,126.98,7.03,0.09,1.99
2014,8,Siraha,75.35,0.19,37.3,55,0.79,63.1,14.53,0.34,3.77
